DPC/ISR Enter Time (s),Type,Duration (Fragmented) (ms)
"182,962896400",Interrupt,"0,002700"
"182,962900400",DPC,"0,011800"
"182,981896100",Interrupt,"0,002500"
"182,981899800",DPC,"0,007800"
"183,462904100",Interrupt,"0,002600"
"183,462916300",DPC,"0,014800"
"183,481896900",Interrupt,"0,002600"
"183,481900700",DPC,"0,011000"
"183,962898300",Interrupt,"0,002800"
"183,962902300",DPC,"0,011700"
"183,981897300",Interrupt,"0,003000"
"183,981901500",DPC,"0,009100"
"184,462897800",Interrupt,"0,003200"
"184,462918400",DPC,"0,013400"
"184,481904600",Interrupt,"0,003600"
"184,481924500",DPC,"0,007700"
"184,962898300",Interrupt,"0,002600"
"184,962902100",DPC,"0,011700"
"184,981898100",Interrupt,"0,002400"
"184,981901800",DPC,"0,007800"
"185,462898800",Interrupt,"0,002800"
"185,462911600",DPC,"0,020000"
"185,481898700",Interrupt,"0,002900"
"185,481902800",DPC,"0,010800"
"185,962899100",Interrupt,"0,002600"
"185,962902900",DPC,"0,011700"
"185,981899300",Interrupt,"0,002600"
"185,981903000",DPC,
"186,462899800",Interrupt,"0,002900"
"186,462903800",DPC,"0,012500"
"186,481900100",Interrupt,"0,002500"
"186,481903800",DPC,"0,010800"
"186,962900300",Interrupt,"0,002700"
"186,962904100",DPC,"0,011300"
"186,981900000",Interrupt,"0,002500"
"186,981903700",DPC,"0,007800"
"187,462900600",Interrupt,"0,003500"
"187,462905300",DPC,"0,015500"
"187,481900500",Interrupt,"0,002700"
"187,481904300",DPC,"0,008200"
"187,962901200",Interrupt,"0,002800"
"187,962905200",DPC,"0,011600"
"187,981900900",Interrupt,"0,002300"
"187,981904300",DPC,"0,007400"
"188,462901600",Interrupt,"0,002900"
"188,462905700",DPC,"0,012500"
"188,481901500",Interrupt,"0,002500"
"188,481905200",DPC,"0,011200"
"188,962902100",Interrupt,"0,002700"
"188,962906000",DPC,"0,011600"
"188,981901800",Interrupt,"0,002300"
"188,981905300",DPC,"0,007800"
"189,462902400",Interrupt,"0,002900"
"189,462906400",DPC,"0,013100"
"189,481902200",Interrupt,"0,002900"
"189,481906300",DPC,"0,008100"
"189,962903000",Interrupt,"0,003000"
"189,962907300",DPC,"0,011800"
"189,981909800",Interrupt,"0,001800"
"189,981968900",DPC,"0,012500"
"190,462904500",Interrupt,"0,003300"
"190,462928600",DPC,"0,012000"
"190,481903500",Interrupt,"0,002400"
"190,481907000",DPC,"0,010800"
"190,962903600",Interrupt,"0,002400"
"190,962907400",DPC,"0,012200"
"190,981903600",Interrupt,"0,002900"
"190,981963400",DPC,"0,012300"
"191,462904400",Interrupt,"0,003500"
"191,462909000",DPC,"0,013900"
"191,481904400",Interrupt,"0,002200"
"191,481922900",DPC,"0,014000"
"191,962904900",Interrupt,"0,002900"
"191,962908900",DPC,"0,011800"
"191,981904700",Interrupt,"0,002300"
"191,981908100",DPC,"0,008200"
"192,462905600",Interrupt,"0,002800"
"192,462909600",DPC,"0,012200"
"192,481906400",Interrupt,"0,002100"
"192,481909700",DPC,"0,007300"
"192,962905900",Interrupt,"0,002900"
"192,962909900",DPC,"0,011700"
"192,981906000",Interrupt,"0,002300"
"192,981909500",DPC,"0,008700"
"193,462906300",Interrupt,"0,003400"
"193,462910900",DPC,"0,013800"
"193,481906400",Interrupt,"0,002100"
"193,481909600",DPC,"0,007900"
"193,962906900",Interrupt,"0,002900"
"193,962910900",DPC,"0,012000"
"193,981906900",Interrupt,"0,002300"
"193,981910400",DPC,"0,007800"
"194,462907400",Interrupt,"0,003000"
"194,462911600",DPC,"0,012100"
"194,481907200",Interrupt,"0,002100"
"194,481910500",DPC,"0,007700"
"194,962907800",Interrupt,"0,002800"
"194,962911700",DPC,"0,011700"
"194,981907800",Interrupt,"0,002900"
"194,981911900",DPC,"0,007000"
"195,462908600",Interrupt,"0,003500"
"195,462913300",DPC,"0,013400"
"195,481908400",Interrupt,"0,002100"
"195,481911600",DPC,"0,007300"
"195,962908600",Interrupt,"0,002600"
"195,962912400",DPC,"0,011500"
"195,981908400",Interrupt,"0,002200"
"195,981911700",DPC,"0,007700"
"196,462909400",Interrupt,"0,002700"
"196,462913200",DPC,"0,012500"
"196,481908900",Interrupt,"0,002900"
"196,481952100",DPC,"0,009100"
"196,962909600",Interrupt,"0,002700"
"196,962913400",DPC,"0,011500"
"196,981909500",Interrupt,"0,002800"
"196,981913500",DPC,
"197,462910400",Interrupt,"0,002900"
"197,462914500",DPC,"0,013800"
"197,481913700",Interrupt,"0,001900"
"197,481923400",DPC,
"197,962910700",Interrupt,"0,002700"
"197,962914500",DPC,"0,011400"
"197,981910600",Interrupt,"0,002800"
"197,981914600",DPC,"0,011000"
"198,462911300",Interrupt,"0,003100"
"198,462915700",DPC,"0,011900"
"198,481911200",Interrupt,"0,002200"
"198,481914600",DPC,"0,007900"
"198,962911500",Interrupt,"0,002900"
"198,962915500",DPC,"0,011000"
"198,981912300",Interrupt,"0,003100"
"198,981918900",DPC,"0,010700"
"199,462912100",Interrupt,"0,003200"
"199,462916400",DPC,"0,013700"
"199,481915700",Interrupt,"0,002100"
"199,481960500",DPC,"0,008100"
"199,962912600",Interrupt,"0,002800"
"199,962916700",DPC,"0,012400"
"199,981912600",Interrupt,"0,002700"
"199,981916400",DPC,"0,011000"
"200,462913300",Interrupt,"0,003200"
"200,462917600",DPC,"0,012900"
"200,481913200",Interrupt,"0,002200"
"200,481916500",DPC,"0,007400"
"200,962913500",Interrupt,"0,002500"
"200,962932500",DPC,"0,015300"
"200,981913300",Interrupt,"0,002700"
"200,981917200",DPC,"0,010800"
"201,462914000",Interrupt,"0,003100"
"201,462918200",DPC,"0,014000"
"201,481913800",Interrupt,"0,002300"
"201,481917200",DPC,"0,008100"
"201,962914400",Interrupt,"0,002700"
"201,962918300",DPC,"0,011700"
"201,981914500",Interrupt,"0,002500"
"201,981918100",DPC,"0,017700"
"202,462915000",Interrupt,"0,002900"
"202,462919200",DPC,"0,012200"
"202,481915000",Interrupt,"0,002100"
"202,481918300",DPC,"0,007700"
"202,962915400",Interrupt,"0,002900"
"202,962919500",DPC,"0,011600"
"202,981915700",Interrupt,"0,002700"
"202,981919500",DPC,"0,010900"
"203,462916000",Interrupt,"0,003300"
"203,462920600",DPC,"0,014500"
"203,481915700",Interrupt,"0,002400"
"203,481919300",DPC,"0,008600"
"203,962916500",Interrupt,"0,003100"
"203,962920800",DPC,"0,011900"
"203,981916500",Interrupt,"0,002200"
"203,981919800",DPC,"0,008400"
"204,462917000",Interrupt,"0,002800"
"204,462921000",DPC,"0,012300"
"204,481916900",Interrupt,"0,002400"
"204,481920500",DPC,"0,009600"
"204,962917500",Interrupt,"0,002700"
"204,962921300",DPC,"0,011900"
"204,981917500",Interrupt,"0,002400"
"204,981921000",DPC,"0,007300"
"205,462917900",Interrupt,"0,003400"
"205,462922500",DPC,"0,012900"
"205,481919000",Interrupt,"0,002300"
"205,481922500",DPC,"0,007500"
"205,962918500",Interrupt,"0,002900"
"205,962922600",DPC,"0,011500"
"205,981918500",Interrupt,"0,002300"
"205,981922000",DPC,"0,008400"
"206,462918900",Interrupt,"0,002900"
"206,462923000",DPC,"0,012400"
"206,481918900",Interrupt,"0,002400"
"206,481922600",DPC,"0,008900"
"206,962919300",Interrupt,"0,002700"
"206,962923200",DPC,"0,011300"
"206,981920200",Interrupt,"0,002800"
"206,981951000",DPC,"0,010600"
"207,462920000",Interrupt,"0,003100"
"207,462924400",DPC,"0,013700"
"207,481919800",Interrupt,"0,002600"
"207,481923800",DPC,"0,008100"
"207,962921200",Interrupt,"0,003500"
"207,962926000",DPC,"0,012600"
"207,981920300",Interrupt,"0,002200"
"207,981923600",DPC,"0,008300"
"208,462920800",Interrupt,"0,003200"
"208,462925300",DPC,"0,012900"
"208,481920600",Interrupt,"0,002400"
"208,481924200",DPC,"0,009600"
"208,962921100",Interrupt,"0,002600"
"208,962924900",DPC,"0,011600"
"208,981926100",Interrupt,"0,001800"
"208,981934500",DPC,"0,007100"
"209,462921800",Interrupt,"0,003500"
"209,462926500",DPC,"0,016100"
"209,481921700",Interrupt,"0,002200"
"209,481925100",DPC,"0,008200"
"209,962922000",Interrupt,"0,003400"
"209,962926600",DPC,"0,012000"
"209,981922100",Interrupt,"0,002200"
"209,981925500",DPC,"0,007900"
"210,462922700",Interrupt,"0,003200"
"210,462927100",DPC,"0,013100"
"210,481922700",Interrupt,"0,002200"
"210,481926000",DPC,"0,008400"
"210,962923100",Interrupt,"0,002700"
"210,962926900",DPC,"0,012000"
"210,981923200",Interrupt,"0,002300"
"210,981926700",DPC,"0,007800"
"211,462923300",Interrupt,"0,004300"
"211,462940700",DPC,"0,017200"
"211,481923500",Interrupt,"0,002300"
"211,481927000",DPC,"0,008400"
"211,962923900",Interrupt,"0,002800"
"211,962928100",DPC,"0,011500"
"211,981925300",Interrupt,"0,002400"
"211,981928800",DPC,"0,008700"
"212,462924600",Interrupt,"0,002900"
"212,462928600",DPC,"0,012000"
"212,481925000",Interrupt,"0,002400"
"212,481928700",DPC,"0,009200"
"212,962925000",Interrupt,"0,002800"
"212,962928900",DPC,"0,011700"
"212,981925100",Interrupt,"0,002400"
"212,981928700",DPC,"0,008100"
"213,462925600",Interrupt,"0,003200"
"213,462929900",DPC,"0,013900"
"213,481925600",Interrupt,"0,002400"
"213,481929100",DPC,"0,007500"
"213,962925900",Interrupt,"0,003100"
"213,962930200",DPC,"0,011400"
"213,981926100",Interrupt,"0,002200"
"213,981929400",DPC,"0,008000"
"214,462927700",Interrupt,"0,002900"
"214,462931700",DPC,"0,012200"
"214,481926600",Interrupt,"0,002400"
"214,481930200",DPC,"0,007900"
"214,962927000",Interrupt,"0,003100"
"214,962931300",DPC,"0,011700"
"214,981927000",Interrupt,"0,002200"
"214,981930300",DPC,"0,008200"
"215,462927500",Interrupt,"0,003300"
"215,462932000",DPC,"0,013900"
"215,481927400",Interrupt,"0,002300"
"215,481930900",DPC,"0,007900"
"215,962927900",Interrupt,"0,002700"
"215,962931700",DPC,"0,011800"
"215,981928100",Interrupt,"0,002300"
"215,981931500",DPC,"0,007600"
"216,462928600",Interrupt,"0,003000"
"216,462932800",DPC,"0,012700"
"216,481928200",Interrupt,"0,002400"
"216,481931700",DPC,"0,008000"
"216,962928800",Interrupt,"0,002700"
"216,962932700",DPC,"0,011400"
"216,981929000",Interrupt,"0,002400"
"216,981932600",DPC,"0,007600"
"217,462929400",Interrupt,"0,003100"
"217,462933600",DPC,"0,013800"
"217,481958800",Interrupt,"0,001800"
"217,481986200",DPC,"0,012500"
"217,962930000",Interrupt,"0,002700"
"217,962933900",DPC,"0,011700"
"217,981930000",Interrupt,"0,002100"
"217,981933200",DPC,"0,007300"
"218,462930400",Interrupt,"0,003000"
"218,462934600",DPC,"0,012400"
"218,481940200",Interrupt,"0,002100"
"218,481983200",DPC,"0,015700"
"218,962930700",Interrupt,"0,002700"
"218,962934600",DPC,"0,011900"
"218,981931100",Interrupt,"0,002300"
"218,981934600",DPC,"0,008200"
"219,462931300",Interrupt,"0,003100"
"219,462935600",DPC,"0,013900"
"219,481931300",Interrupt,"0,002600"
"219,481935000",DPC,"0,011200"
"219,962931800",Interrupt,"0,002800"
"219,962942700",DPC,"0,011600"
"219,981931900",Interrupt,"0,002300"
"219,981935400",DPC,"0,009800"
"220,462936900",Interrupt,"0,002900"
"220,462962300",DPC,"0,012400"
"220,481932500",Interrupt,"0,002700"
"220,481936400",DPC,"0,012000"
"220,962933800",Interrupt,"0,002700"
"220,962937700",DPC,"0,011800"
"220,981932900",Interrupt,"0,002800"
"220,981936900",DPC,"0,009700"
"221,462933200",Interrupt,"0,003200"
"221,462937500",DPC,"0,014100"
"221,481933200",Interrupt,"0,003000"
"221,481937300",DPC,"0,011700"
"221,962933400",Interrupt,"0,002400"
"221,962945000",DPC,"0,011400"
"221,981933900",Interrupt,"0,002400"
"221,981937500",DPC,
"222,462968200",Interrupt,"0,004400"
"222,462990500",DPC,"0,017300"
"222,481934200",Interrupt,"0,002300"
"222,481937700",DPC,"0,008400"
"222,962949500",Interrupt,"0,002400"
"222,962958400",DPC,"0,011900"
"222,981935600",Interrupt,"0,002200"
"222,981938900",DPC,"0,008300"
"223,462935200",Interrupt,"0,003100"
"223,462939500",DPC,"0,013300"
"223,481935100",Interrupt,"0,002600"
"223,481938900",DPC,"0,008900"
"223,962935800",Interrupt,"0,002800"
"223,962939700",DPC,"0,012800"
"223,981935500",Interrupt,"0,002200"
"223,981938900",DPC,"0,007100"
"224,462936200",Interrupt,"0,002900"
"224,462940300",DPC,
"224,481936200",Interrupt,"0,002400"
"224,481939800",DPC,"0,008700"
"224,962936600",Interrupt,"0,002700"
"224,962940400",DPC,"0,011900"
"224,981936400",Interrupt,"0,002300"
"224,981939800",DPC,"0,008000"
"225,462937600",Interrupt,"0,002900"
"225,462941700",DPC,"0,013500"
"225,481937100",Interrupt,"0,002300"
"225,481940600",DPC,"0,007600"
"225,962937500",Interrupt,"0,002900"
"225,962941600",DPC,"0,012200"
"225,981937400",Interrupt,"0,002400"
"225,981940900",DPC,"0,007300"
"226,462938000",Interrupt,"0,002800"
"226,462942000",DPC,"0,011400"
"226,481938000",Interrupt,"0,002300"
"226,481941600",DPC,"0,007900"
"226,962938600",Interrupt,"0,003000"
"226,962942700",DPC,"0,012900"
"226,981938400",Interrupt,"0,002300"
"226,981941900",DPC,"0,010700"
"227,462940000",Interrupt,"0,003200"
"227,462944400",DPC,"0,012900"
"227,481939000",Interrupt,"0,002500"
"227,481942700",DPC,"0,007800"
"227,962939500",Interrupt,"0,003200"
"227,962943900",DPC,"0,012000"
"227,981965400",Interrupt,"0,002000"
"227,981992900",DPC,"0,013400"
"228,462939700",Interrupt,"0,002900"
"228,462945700",DPC,"0,011900"
"228,481940400",Interrupt,"0,002100"
"228,481943600",DPC,"0,007300"
"228,962940500",Interrupt,"0,002700"
"228,962944400",DPC,"0,012300"
"228,981940400",Interrupt,"0,002200"
"228,981943700",DPC,"0,007800"
"229,462941000",Interrupt,"0,003100"
"229,462945200",DPC,"0,012300"
"229,481941900",Interrupt,"0,002200"
"229,481945200",DPC,"0,007500"
"229,962941300",Interrupt,"0,003000"
"229,962945500",DPC,"0,012700"
"229,981941400",Interrupt,"0,002400"
"229,981944900",DPC,"0,007300"
"230,462942000",Interrupt,"0,002900"
"230,462946100",DPC,"0,011800"
"230,481942000",Interrupt,"0,002200"
"230,481945300",DPC,"0,008600"
"230,962953800",Interrupt,"0,002700"
"230,962964200",DPC,"0,012400"
"230,981942400",Interrupt,"0,002200"
"230,981945700",DPC,"0,007400"
"231,462948700",Interrupt,"0,002500"
"231,462958300",DPC,"0,018000"
"231,481943000",Interrupt,"0,002300"
"231,481946500",DPC,"0,007700"
"231,962947500",Interrupt,"0,002500"
"231,963003900",DPC,"0,017000"
"231,981943300",Interrupt,"0,002200"
"231,981946700",DPC,"0,007900"
"232,462943800",Interrupt,"0,002800"
"232,462996600",DPC,
"232,481943400",Interrupt,"0,002800"
"232,481999400",DPC,"0,012600"
"232,962944100",Interrupt,"0,002800"
"232,962948100",DPC,"0,012400"
"232,981944000",Interrupt,"0,002400"
"232,981947600",DPC,"0,008800"
"233,462945100",Interrupt,"0,003300"
"233,462949600",DPC,"0,014500"
"233,481944700",Interrupt,"0,002300"
"233,481948100",DPC,"0,009300"
"233,962945100",Interrupt,"0,002800"
"233,962949100",DPC,
"233,981945300",Interrupt,"0,002500"
"233,981949000",DPC,"0,009200"
"234,462945700",Interrupt,"0,002700"
"234,462949600",DPC,"0,012900"
"234,481945600",Interrupt,"0,003200"
"234,481951800",DPC,"0,007400"
"234,962946600",Interrupt,"0,002800"
"234,962950500",DPC,"0,012000"
"234,981945800",Interrupt,"0,002900"
"234,981951000",DPC,"0,008200"
"235,462946700",Interrupt,"0,003200"
"235,462951100",DPC,"0,013000"
"235,481946500",Interrupt,"0,002300"
"235,481950000",DPC,"0,007900"
"235,962947100",Interrupt,"0,003000"
"235,962951300",DPC,"0,012700"
"235,981947900",Interrupt,"0,003600"
"235,981953700",DPC,"0,011300"
"236,462947700",Interrupt,"0,002700"
"236,462951500",DPC,"0,012000"
"236,481947600",Interrupt,"0,002100"
"236,481950900",DPC,
"236,962948400",Interrupt,"0,002800"
"236,962952400",DPC,"0,012100"
"236,981947800",Interrupt,"0,002700"
"236,981951600",DPC,"0,011200"
"237,462948400",Interrupt,"0,003900"
"237,462953800",DPC,"0,017000"
"237,481980300",Interrupt,"0,003500"
"237,482000200",DPC,"0,015400"
"237,962949300",Interrupt,"0,002900"
"237,962953400",DPC,"0,013000"
"237,981951800",Interrupt,"0,002400"
"237,981992300",DPC,"0,011400"
"238,462950600",Interrupt,
"238,462959000",DPC,"0,011700"
"238,481978100",Interrupt,"0,002100"
"238,482060400",DPC,"0,012200"
"238,962950000",Interrupt,"0,002700"
"238,962954000",DPC,"0,012600"
"238,981964300",Interrupt,"0,002000"
"238,982024100",DPC,"0,015000"
"239,462950600",Interrupt,"0,003000"
"239,462954800",DPC,"0,012200"
"239,481950500",Interrupt,"0,002300"
"239,481954100",DPC,"0,007100"
"239,962951000",Interrupt,"0,002800"
"239,962955000",DPC,"0,012100"
"239,981949700",Interrupt,"0,002500"
"239,982307700",DPC,"0,011700"
"240,462951600",Interrupt,"0,002700"
"240,462955400",DPC,"0,012600"
"240,481951500",Interrupt,"0,002200"
"240,481954900",DPC,"0,008500"
"240,962952000",Interrupt,"0,003000"
"240,962956200",DPC,"0,013000"
"240,981952000",Interrupt,"0,002400"
"240,981955500",DPC,"0,009600"
"241,462952400",Interrupt,"0,003000"
"241,462956600",DPC,"0,013900"
"241,481952400",Interrupt,"0,002300"
"241,481956000",DPC,"0,008500"
"241,962953000",Interrupt,"0,002900"
"241,962957100",DPC,"0,013800"
"241,981953100",Interrupt,"0,002300"
"241,981956800",DPC,"0,008400"
"242,462953600",Interrupt,"0,002800"
"242,462957600",DPC,"0,012600"
"242,481954700",Interrupt,"0,002200"
"242,481958000",DPC,"0,008200"
"242,962953500",Interrupt,"0,003800"
"242,962960400",DPC,"0,013400"
"242,981953900",Interrupt,"0,002200"
"242,981957400",DPC,"0,008200"
"243,462954400",Interrupt,"0,003200"
"243,462958700",DPC,"0,014500"
"243,481954100",Interrupt,"0,002300"
"243,481957500",DPC,"0,008200"
"243,962954900",Interrupt,"0,003000"
"243,962959000",DPC,"0,012900"
"243,981955000",Interrupt,"0,002600"
"243,981958700",DPC,"0,009400"
"244,462955700",Interrupt,"0,002900"
"244,462959800",DPC,"0,011800"
"244,481955400",Interrupt,"0,002300"
"244,481958800",DPC,"0,007700"
"244,962956900",Interrupt,"0,002900"
"244,962960900",DPC,"0,013000"
"244,981955600",Interrupt,"0,002500"
"244,981959200",DPC,"0,008000"
"245,462956200",Interrupt,"0,003100"
"245,462960400",DPC,
"245,481956600",Interrupt,"0,002400"
"245,481960100",DPC,"0,008400"
"245,962956600",Interrupt,"0,003000"
"245,962960800",DPC,"0,012100"
"245,981956500",Interrupt,"0,002200"
"245,981959800",DPC,"0,008100"
"246,462957300",Interrupt,"0,002600"
"246,462961000",DPC,"0,011800"
"246,481957200",Interrupt,"0,002300"
"246,481960700",DPC,"0,009000"
"246,962957500",Interrupt,"0,002700"
"246,962961400",DPC,"0,012100"
"246,981957700",Interrupt,"0,002100"
"246,981961000",DPC,"0,007600"
"247,462965700",Interrupt,"0,002500"
"247,462976000",DPC,"0,016500"
"247,481958100",Interrupt,"0,002200"
"247,481961500",DPC,"0,007400"
"247,962958700",Interrupt,"0,003200"
"247,962963100",DPC,
"247,981958700",Interrupt,"0,002400"
"247,981962300",DPC,"0,008200"
"248,462959200",Interrupt,"0,002700"
"248,462963100",DPC,"0,011500"
"248,481959200",Interrupt,"0,002300"
"248,481962700",DPC,"0,007400"
"248,962960000",Interrupt,"0,003000"
"248,962964200",DPC,"0,012400"
"248,981978900",Interrupt,"0,001900"
"248,982006700",DPC,"0,008200"
"249,462960200",Interrupt,"0,003000"
"249,462964400",DPC,
"249,481960000",Interrupt,"0,002200"
"249,481963400",DPC,"0,007800"
"249,962960700",Interrupt,"0,003000"
"249,962964900",DPC,
"249,981960300",Interrupt,"0,002300"
"249,981963700",DPC,"0,007800"
"250,462961400",Interrupt,"0,002800"
"250,462965400",DPC,"0,012100"
"250,481961400",Interrupt,"0,002700"
"250,481965400",DPC,"0,007600"
"250,962976100",Interrupt,"0,002500"
"250,962985500",DPC,"0,012700"
"250,981961600",Interrupt,"0,002200"
"250,981965000",DPC,"0,007700"
"251,462963200",Interrupt,"0,003100"
"251,462983800",DPC,"0,013200"
"251,481961900",Interrupt,"0,002100"
"251,481965100",DPC,"0,008700"
"251,962975100",Interrupt,"0,002500"
"251,962984500",DPC,"0,012600"
"251,981962300",Interrupt,"0,002600"
"251,981966100",DPC,"0,007800"
"252,462963000",Interrupt,"0,002800"
"252,462967000",DPC,"0,011600"
"252,481970400",Interrupt,"0,003200"
"252,481990500",DPC,"0,008800"
"252,962963500",Interrupt,"0,002800"
"252,962967500",DPC,"0,012500"
"252,981980200",Interrupt,"0,003100"
"252,982000200",DPC,"0,007300"
"253,462963700",Interrupt,"0,003100"
"253,462968800",DPC,"0,012800"
"253,481963600",Interrupt,"0,004200"
"253,482010300",DPC,"0,011400"
"253,962964400",Interrupt,"0,003400"
"253,962969000",DPC,"0,012300"
"253,981972100",Interrupt,"0,002900"
"253,981991300",DPC,"0,007900"
"254,462961400",Interrupt,"0,002700"
"254,462965300",DPC,"0,011800"
"254,481965100",Interrupt,"0,002300"
"254,482006900",DPC,"0,011200"
"254,962965400",Interrupt,"0,002800"
"254,962969400",DPC,"0,011900"
"254,981965400",Interrupt,"0,002500"
"254,981969000",DPC,"0,008800"
"255,462966200",Interrupt,"0,003000"
"255,462970400",DPC,"0,013400"
"255,481973100",Interrupt,"0,004100"
"255,481989500",DPC,"0,011600"
"255,962966300",Interrupt,"0,002900"
"255,962970300",DPC,"0,012400"
"255,981966600",Interrupt,"0,002400"
"255,981970200",DPC,"0,008200"
"256,462966900",Interrupt,"0,002800"
"256,462970800",DPC,"0,011800"
"256,481966900",Interrupt,"0,002500"
"256,481970700",DPC,"0,011400"
"256,962967500",Interrupt,"0,002800"
"256,962971500",DPC,"0,014600"
"256,981967300",Interrupt,"0,002200"
"256,981970600",DPC,"0,006900"
"257,462967900",Interrupt,"0,002900"
"257,462971900",DPC,"0,013000"
"257,481967800",Interrupt,"0,002400"
"257,481971400",DPC,"0,011200"
"257,962969300",Interrupt,"0,002900"
"257,962973500",DPC,"0,012200"
"257,981968300",Interrupt,"0,002200"
"257,981971700",DPC,"0,007500"
"258,462968700",Interrupt,"0,002800"
"258,462972700",DPC,"0,011900"
"258,481968600",Interrupt,"0,002700"
"258,481972500",DPC,"0,010600"
"258,962969200",Interrupt,"0,002800"
"258,962973200",DPC,"0,014400"
"258,981969300",Interrupt,"0,002200"
"258,981972700",DPC,"0,007500"
"259,462970000",Interrupt,"0,003400"
"259,462974800",DPC,"0,013400"
"259,481998900",Interrupt,"0,002000"
"259,482033800",DPC,"0,013100"
"259,962970100",Interrupt,"0,003000"
"259,962974300",DPC,"0,012800"
"259,981971300",Interrupt,"0,002300"
"259,981974800",DPC,"0,008300"
"260,462970800",Interrupt,"0,003100"
"260,462975100",DPC,"0,012300"
"260,481970600",Interrupt,"0,002300"
"260,481974100",DPC,"0,008600"
"260,962971200",Interrupt,"0,003100"
"260,962988900",DPC,"0,016400"
"260,981971000",Interrupt,"0,002400"
"260,981974600",DPC,"0,009800"
"261,462971600",Interrupt,"0,003100"
"261,462976000",DPC,"0,013600"
"261,481971600",Interrupt,"0,002300"
"261,481975100",DPC,"0,007800"
"261,962972200",Interrupt,"0,002900"
"261,962976300",DPC,"0,013100"
"261,981972100",Interrupt,"0,002400"
"261,981975700",DPC,"0,009600"
"262,462972500",Interrupt,"0,002900"
"262,462976600",DPC,"0,011500"
"262,481972400",Interrupt,"0,003200"
"262,481976800",DPC,"0,009800"
"262,962973500",Interrupt,"0,002700"
"262,962977400",DPC,"0,012000"
"262,981972700",Interrupt,"0,003000"
"262,981977200",DPC,"0,010800"
"263,462973600",Interrupt,"0,005400"
"263,462980300",DPC,
"263,481980400",Interrupt,"0,002900"
"263,482000600",DPC,"0,009500"
"263,962974100",Interrupt,"0,004100"
"263,962979500",DPC,"0,014400"
"263,981987400",Interrupt,"0,003400"
"263,982008900",DPC,"0,007800"
"264,462970300",Interrupt,"0,002900"
"264,462974800",DPC,"0,012700"
"264,481974600",Interrupt,"0,002100"
"264,481977900",DPC,"0,006900"
"264,962974900",Interrupt,"0,002800"
"264,962978900",DPC,"0,011400"
"264,981975000",Interrupt,"0,002100"
"264,981978300",DPC,
"265,462975400",Interrupt,"0,003200"
"265,462979800",DPC,"0,014100"
"265,481975500",Interrupt,"0,002400"
"265,481979100",DPC,"0,008800"
"265,962976100",Interrupt,"0,002900"
"265,962980200",DPC,"0,012100"
"265,981976000",Interrupt,"0,002300"
"265,981979500",DPC,"0,007600"
"266,462976500",Interrupt,"0,002900"
"266,462980600",DPC,"0,012400"
"266,481977600",Interrupt,"0,002100"
"266,481980800",DPC,"0,008000"
"266,962976900",Interrupt,"0,002900"
"266,962980900",DPC,"0,011900"
"266,981977000",Interrupt,"0,002100"
"266,981980200",DPC,"0,007600"
"267,462977400",Interrupt,"0,003200"
"267,462981800",DPC,"0,013600"
"267,481977400",Interrupt,"0,002400"
"267,481980900",DPC,"0,008600"
"267,962978100",Interrupt,"0,002800"
"267,962982100",DPC,"0,011400"
"267,981977800",Interrupt,"0,002400"
"267,981981300",DPC,"0,008900"
"268,462978400",Interrupt,"0,003000"
"268,462982500",DPC,"0,012400"
"268,481978200",Interrupt,"0,002300"
"268,481981600",DPC,"0,007800"
"268,962978700",Interrupt,"0,002800"
"268,962982700",DPC,"0,011500"
"268,981978900",Interrupt,"0,002300"
"268,981997600",DPC,"0,013700"
"269,462979500",Interrupt,"0,003100"
"269,462983800",DPC,"0,013000"
"269,481979300",Interrupt,"0,002200"
"269,481982600",DPC,"0,007200"
"269,962979800",Interrupt,"0,002700"
"269,962983700",DPC,"0,011400"
"269,981992300",Interrupt,"0,002200"
"269,982029600",DPC,"0,017000"
"270,462980500",Interrupt,"0,003000"
"270,462984600",DPC,"0,012500"
"270,481980200",Interrupt,"0,002200"
"270,481983600",DPC,"0,007600"
"270,962980700",Interrupt,"0,002600"
"270,962984500",DPC,"0,011000"
"270,981980700",Interrupt,"0,002100"
"270,981984000",DPC,"0,007500"
"271,462981300",Interrupt,"0,002900"
"271,462985300",DPC,"0,014000"
"271,481981200",Interrupt,"0,002300"
"271,481984600",DPC,"0,008500"
"271,962981600",Interrupt,"0,002700"
"271,962985400",DPC,"0,014400"
"271,981981600",Interrupt,"0,002100"
"271,981984900",DPC,"0,007800"
"272,462982300",Interrupt,"0,003300"
"272,462986700",DPC,"0,012300"
"272,481986500",Interrupt,"0,001900"
"272,482030300",DPC,"0,007700"
"272,962982700",Interrupt,"0,002700"
"272,962986600",DPC,"0,011600"
"272,981987800",Interrupt,"0,001800"
"272,982023700",DPC,"0,007000"
"273,462983100",Interrupt,"0,003300"
"273,462987600",DPC,"0,013600"
"273,481982600",Interrupt,"0,003300"
"273,481988200",DPC,
"273,962983600",Interrupt,"0,002800"
"273,962987600",DPC,
"273,981988500",Interrupt,"0,001900"
"273,982012000",DPC,"0,007600"
"274,462984200",Interrupt,"0,002700"
"274,462988100",DPC,"0,012200"
"274,481984000",Interrupt,"0,002100"
"274,481987200",DPC,
"274,962984400",Interrupt,"0,002800"
"274,962988400",DPC,"0,011800"
"274,981984600",Interrupt,"0,002100"
"274,981987800",DPC,"0,007400"
