DPC/ISR Enter Time (s),Type,Duration (Fragmented) (ms)
"186,464412600",Interrupt,"0,004800"
"186,464438500",DPC,"0,025000"
"186,483412700",Interrupt,"0,003000"
"186,483416900",DPC,"0,017300"
"186,964413500",Interrupt,"0,004200"
"186,964446300",DPC,"0,023800"
"186,983413300",Interrupt,"0,003100"
"186,983417700",DPC,"0,015800"
"187,464414000",Interrupt,"0,004800"
"187,464419900",DPC,"0,029100"
"187,483413900",Interrupt,"0,003200"
"187,483418300",DPC,"0,017500"
"187,964414600",Interrupt,"0,004300"
"187,964420100",DPC,"0,027800"
"187,983426400",Interrupt,"0,003000"
"187,983487500",DPC,"0,022200"
"188,464415200",Interrupt,"0,004500"
"188,464420900",DPC,"0,029000"
"188,483414700",Interrupt,"0,002500"
"188,483418400",DPC,
"188,964415500",Interrupt,"0,003900"
"188,964435800",DPC,"0,023200"
"188,983415400",Interrupt,"0,003100"
"188,983419700",DPC,"0,016700"
"189,464415700",Interrupt,"0,006200"
"189,464423400",DPC,"0,027500"
"189,483416200",Interrupt,"0,003200"
"189,483420600",DPC,"0,014200"
"189,964417500",Interrupt,"0,004100"
"189,964422800",DPC,
"189,983416100",Interrupt,"0,002600"
"189,983419900",DPC,"0,014700"
"190,464417000",Interrupt,"0,004400"
"190,464422600",DPC,
"190,483417000",Interrupt,"0,002400"
"190,483426000",DPC,"0,013600"
"190,964420300",Interrupt,"0,004000"
"190,964431000",DPC,"0,024100"
"190,983416800",Interrupt,"0,003300"
"190,983424400",DPC,"0,014100"
"191,464417900",Interrupt,"0,004400"
"191,464423500",DPC,"0,028500"
"191,483417700",Interrupt,"0,003200"
"191,483422200",DPC,"0,015000"
"191,964418300",Interrupt,"0,004200"
"191,964423700",DPC,
"191,983419300",Interrupt,"0,003600"
"191,983424100",DPC,
"192,464418700",Interrupt,"0,004600"
"192,464424500",DPC,
"192,483422300",Interrupt,"0,004600"
"192,483452900",DPC,"0,019500"
"192,964419700",Interrupt,"0,005400"
"192,964426600",DPC,"0,027600"
"192,983419200",Interrupt,"0,003300"
"192,983423800",DPC,
"193,464419800",Interrupt,"0,004500"
"193,464425600",DPC,"0,033200"
"193,483419300",Interrupt,"0,003300"
"193,483423900",DPC,"0,014600"
"193,964427500",Interrupt,"0,003700"
"193,964438000",DPC,"0,024700"
"193,983420200",Interrupt,"0,003100"
"193,983424400",DPC,"0,014400"
"194,464420800",Interrupt,"0,004700"
"194,464426800",DPC,"0,028600"
"194,483420700",Interrupt,"0,002800"
"194,483424700",DPC,"0,013800"
"194,964421100",Interrupt,"0,004500"
"194,964426800",DPC,"0,029300"
"194,983421100",Interrupt,"0,002900"
"194,983425100",DPC,"0,015200"
"195,464421800",Interrupt,"0,004500"
"195,464427500",DPC,"0,029200"
"195,483421600",Interrupt,"0,003300"
"195,483426100",DPC,"0,017700"
"195,964422100",Interrupt,"0,004800"
"195,964428000",DPC,
"195,983422100",Interrupt,"0,003200"
"195,983426400",DPC,"0,018300"
"196,464423800",Interrupt,"0,005100"
"196,464459600",DPC,"0,031000"
"196,483422300",Interrupt,"0,003100"
"196,483426600",DPC,"0,017400"
"196,964423000",Interrupt,"0,004300"
"196,964428500",DPC,"0,029400"
"196,983423100",Interrupt,"0,002800"
"196,983427100",DPC,"0,014100"
"197,464423900",Interrupt,"0,004400"
"197,464429600",DPC,
"197,483423400",Interrupt,"0,002800"
"197,483427400",DPC,"0,015200"
"197,964424500",Interrupt,"0,004500"
"197,964430100",DPC,"0,028800"
"197,983424000",Interrupt,"0,002800"
"197,983428000",DPC,"0,014500"
"198,464424700",Interrupt,"0,004200"
"198,464430100",DPC,"0,029300"
"198,483425800",Interrupt,"0,003400"
"198,483430400",DPC,"0,016400"
"198,964425300",Interrupt,"0,004100"
"198,964430700",DPC,"0,028600"
"198,983428400",Interrupt,"0,004200"
"198,983449000",DPC,"0,014800"
"199,464425600",Interrupt,"0,004400"
"199,464431100",DPC,
"199,483425000",Interrupt,"0,002300"
"199,483431200",DPC,"0,013100"
"199,964426200",Interrupt,"0,004500"
"199,964431900",DPC,"0,028200"
"199,983425600",Interrupt,"0,002800"
"199,983429500",DPC,"0,014800"
"200,464426800",Interrupt,"0,004200"
"200,464432200",DPC,"0,027900"
"200,483426400",Interrupt,"0,002800"
"200,483430300",DPC,"0,013300"
"200,964427700",Interrupt,"0,004400"
"200,964433200",DPC,"0,028300"
"200,983426900",Interrupt,"0,003000"
"200,983431000",DPC,"0,016000"
"201,464427500",Interrupt,"0,004800"
"201,464433500",DPC,"0,028800"
"201,483427200",Interrupt,"0,003500"
"201,483431900",DPC,
"201,964428300",Interrupt,"0,004500"
"201,964434000",DPC,"0,042800"
"201,983437100",Interrupt,"0,002800"
"201,983447300",DPC,"0,016300"
"202,464428900",Interrupt,"0,004600"
"202,464434700",DPC,"0,028500"
"202,483428400",Interrupt,"0,003500"
"202,483433100",DPC,"0,016600"
"202,964428900",Interrupt,"0,004400"
"202,964434500",DPC,"0,028500"
"202,983438100",Interrupt,"0,002400"
"202,983465700",DPC,"0,013900"
"203,464429600",Interrupt,"0,004600"
"203,464435500",DPC,"0,028800"
"203,483429200",Interrupt,"0,002600"
"203,483433000",DPC,
"203,964435500",Interrupt,"0,003700"
"203,964445800",DPC,"0,023500"
"203,983429600",Interrupt,"0,002600"
"203,983433400",DPC,"0,012600"
"204,464430500",Interrupt,"0,004200"
"204,464435900",DPC,"0,028000"
"204,483444900",Interrupt,"0,001900"
"204,483453700",DPC,"0,013300"
"204,964431400",Interrupt,"0,004300"
"204,964436800",DPC,"0,028800"
"204,983431800",Interrupt,"0,002500"
"204,983435500",DPC,"0,013800"
"205,464431600",Interrupt,"0,004600"
"205,464437400",DPC,"0,028900"
"205,483431100",Interrupt,"0,003100"
"205,483435400",DPC,
"205,964431700",Interrupt,"0,004300"
"205,964437200",DPC,"0,028300"
"205,983432200",Interrupt,"0,006500"
"205,983441300",DPC,"0,023500"
"206,464432200",Interrupt,"0,004600"
"206,464438000",DPC,"0,028500"
"206,483432300",Interrupt,"0,003300"
"206,483436800",DPC,"0,015300"
"206,964432600",Interrupt,"0,004300"
"206,964438100",DPC,
"206,983432500",Interrupt,"0,005100"
"206,983438900",DPC,"0,017000"
"207,464433100",Interrupt,"0,004600"
"207,464438900",DPC,"0,029200"
"207,483433300",Interrupt,"0,003800"
"207,483438400",DPC,"0,027600"
"207,964433300",Interrupt,"0,004600"
"207,964440100",DPC,"0,027900"
"207,983433600",Interrupt,"0,003400"
"207,983438100",DPC,"0,016100"
"208,464434300",Interrupt,"0,005200"
"208,464440700",DPC,"0,028100"
"208,483434000",Interrupt,"0,002500"
"208,483437700",DPC,"0,014400"
"208,964434600",Interrupt,"0,004200"
"208,964440000",DPC,"0,038900"
"208,983444500",Interrupt,"0,002500"
"208,983484600",DPC,"0,020600"
"209,464447700",Interrupt,"0,004400"
"209,464459200",DPC,
"209,483435000",Interrupt,"0,002500"
"209,483438700",DPC,
"209,964435700",Interrupt,"0,004500"
"209,964441400",DPC,"0,028600"
"209,983435600",Interrupt,"0,003400"
"209,983440300",DPC,"0,016900"
"210,464436000",Interrupt,"0,004400"
"210,464441600",DPC,
"210,483435800",Interrupt,"0,003100"
"210,483440100",DPC,"0,014600"
"210,964436500",Interrupt,"0,004400"
"210,964442000",DPC,"0,029600"
"210,983436200",Interrupt,"0,003800"
"210,983441400",DPC,"0,018400"
"211,464436700",Interrupt,"0,006300"
"211,464451100",DPC,"0,025300"
"211,483437900",Interrupt,"0,003000"
"211,483442100",DPC,"0,015700"
"211,964445800",Interrupt,"0,004500"
"211,964464700",DPC,"0,025600"
"211,983437400",Interrupt,"0,003200"
"211,983457200",DPC,"0,015000"
"212,464438100",Interrupt,"0,004600"
"212,464443900",DPC,"0,028900"
"212,483437700",Interrupt,"0,004000"
"212,483442900",DPC,"0,028200"
"212,964438300",Interrupt,"0,004700"
"212,964444100",DPC,"0,029100"
"212,983438500",Interrupt,"0,003400"
"212,983443200",DPC,
"213,464439200",Interrupt,"0,004300"
"213,464444700",DPC,"0,029200"
"213,483454600",Interrupt,"0,002900"
"213,483466100",DPC,"0,014300"
"213,964441000",Interrupt,"0,004700"
"213,964446900",DPC,
"213,983439100",Interrupt,"0,002800"
"213,983443100",DPC,"0,014300"
"214,464439800",Interrupt,"0,004400"
"214,464445400",DPC,"0,028900"
"214,483439300",Interrupt,"0,003500"
"214,483444000",DPC,"0,016300"
"214,964447600",Interrupt,"0,005700"
"214,964460600",DPC,"0,024300"
"214,983440000",Interrupt,"0,002600"
"214,983443800",DPC,"0,015400"
"215,464441000",Interrupt,"0,004500"
"215,464446800",DPC,"0,028900"
"215,483440900",Interrupt,"0,003000"
"215,483445100",DPC,"0,015700"
"215,964440900",Interrupt,"0,004500"
"215,964450400",DPC,"0,025700"
"215,983441500",Interrupt,"0,002700"
"215,983445400",DPC,"0,015700"
"216,464442000",Interrupt,"0,004700"
"216,464447900",DPC,"0,028300"
"216,483441800",Interrupt,"0,003100"
"216,483446100",DPC,"0,014500"
"216,964442000",Interrupt,"0,005800"
"216,964500900",DPC,"0,029500"
"216,983443000",Interrupt,"0,003300"
"216,983447700",DPC,"0,017000"
"217,464442800",Interrupt,"0,004600"
"217,464448500",DPC,
"217,483443100",Interrupt,"0,003900"
"217,483453300",DPC,"0,022000"
"217,964448900",Interrupt,"0,005500"
"217,964483700",DPC,"0,029400"
"217,983443500",Interrupt,"0,003400"
"217,983448000",DPC,"0,016200"
"218,464443900",Interrupt,"0,004400"
"218,464449400",DPC,"0,029200"
"218,483443500",Interrupt,"0,002800"
"218,483447500",DPC,"0,015200"
"218,964444200",Interrupt,"0,004700"
"218,964465500",DPC,"0,025900"
"218,983443600",Interrupt,"0,003500"
"218,983452400",DPC,"0,025000"
"219,464444200",Interrupt,"0,005900"
"219,464455700",DPC,"0,025600"
"219,483444500",Interrupt,"0,003400"
"219,483449000",DPC,"0,016300"
"219,964445300",Interrupt,"0,004700"
"219,964451200",DPC,"0,028800"
"219,983457100",Interrupt,"0,002600"
"219,983516600",DPC,"0,020900"
"220,464446700",Interrupt,"0,004500"
"220,464452300",DPC,"0,028100"
"220,483445600",Interrupt,"0,003000"
"220,483449800",DPC,"0,014900"
"220,964445900",Interrupt,"0,004900"
"220,964463300",DPC,"0,025100"
"220,983445800",Interrupt,"0,002900"
"220,983450000",DPC,"0,015400"
"221,464448400",Interrupt,"0,007200"
"221,464463100",DPC,"0,025100"
"221,483446400",Interrupt,"0,003200"
"221,483450700",DPC,
"221,964447000",Interrupt,"0,004600"
"221,964452800",DPC,"0,029200"
"221,983446700",Interrupt,"0,003100"
"221,983457600",DPC,"0,023400"
"222,464447600",Interrupt,"0,004300"
"222,464453000",DPC,"0,028200"
"222,483446900",Interrupt,"0,002500"
"222,483454600",DPC,"0,014200"
"222,964448600",Interrupt,"0,004300"
"222,964455500",DPC,"0,027300"
"222,983447800",Interrupt,"0,002900"
"222,983452000",DPC,"0,014800"
"223,464448600",Interrupt,"0,004600"
"223,464454500",DPC,"0,028800"
"223,483448500",Interrupt,"0,002800"
"223,483452400",DPC,"0,015700"
"223,964449500",Interrupt,"0,004900"
"223,964455900",DPC,"0,027900"
"223,983472200",Interrupt,"0,002700"
"223,983500600",DPC,"0,019300"
"224,464449600",Interrupt,"0,004200"
"224,464455000",DPC,"0,028600"
"224,483449300",Interrupt,"0,002600"
"224,483453100",DPC,"0,013900"
"224,964450000",Interrupt,"0,004300"
"224,964455500",DPC,"0,029400"
"224,983450000",Interrupt,"0,003300"
"224,983454500",DPC,"0,015600"
"225,464450600",Interrupt,"0,004400"
"225,464456200",DPC,"0,029200"
"225,483450500",Interrupt,"0,002800"
"225,483454500",DPC,"0,014400"
"225,964452900",Interrupt,"0,004000"
"225,964461400",DPC,"0,024500"
"225,983450400",Interrupt,"0,003100"
"225,983459100",DPC,"0,014400"
"226,464451700",Interrupt,"0,004700"
"226,464457700",DPC,"0,028400"
"226,483451200",Interrupt,"0,002700"
"226,483455100",DPC,"0,013300"
"226,964453400",Interrupt,"0,005500"
"226,964460200",DPC,"0,035600"
"226,983451700",Interrupt,"0,002700"
"226,983455600",DPC,"0,015200"
"227,464452600",Interrupt,"0,004500"
"227,464458200",DPC,
"227,483452200",Interrupt,"0,003100"
"227,483456500",DPC,"0,017000"
"227,964452800",Interrupt,"0,004300"
"227,964458300",DPC,
"227,983452700",Interrupt,"0,002600"
"227,983456500",DPC,"0,013500"
"228,464453200",Interrupt,"0,004100"
"228,464467900",DPC,"0,023700"
"228,483453400",Interrupt,"0,002400"
"228,483456900",DPC,"0,011700"
"228,964453800",Interrupt,"0,004700"
"228,964459600",DPC,"0,027900"
"228,983454700",Interrupt,"0,002700"
"228,983458600",DPC,"0,012800"
"229,464454300",Interrupt,"0,004400"
"229,464459900",DPC,"0,028600"
"229,483454600",Interrupt,"0,002900"
"229,483458700",DPC,"0,013900"
"229,964454800",Interrupt,"0,004900"
"229,964460800",DPC,"0,028400"
"229,983454300",Interrupt,"0,003900"
"229,983464000",DPC,"0,014600"
"230,464455300",Interrupt,"0,004600"
"230,464461100",DPC,"0,028800"
"230,483455200",Interrupt,"0,003000"
"230,483459500",DPC,
"230,964455900",Interrupt,"0,004700"
"230,964461800",DPC,"0,028600"
"230,983484700",Interrupt,"0,004400"
"230,983505600",DPC,"0,021700"
"231,464456200",Interrupt,"0,004200"
"231,464461600",DPC,"0,029600"
"231,483455800",Interrupt,"0,003400"
"231,483461100",DPC,
"231,964456700",Interrupt,"0,004700"
"231,964462700",DPC,"0,028900"
"231,983462100",Interrupt,"0,002800"
"231,983523900",DPC,"0,021700"
"232,464457200",Interrupt,"0,004400"
"232,464462800",DPC,"0,029200"
"232,483457000",Interrupt,"0,003100"
"232,483461300",DPC,"0,017800"
"232,964457800",Interrupt,"0,004300"
"232,964463200",DPC,"0,028000"
"232,983457600",Interrupt,"0,002800"
"232,983461500",DPC,"0,015600"
"233,464458700",Interrupt,"0,004600"
"233,464464400",DPC,"0,028600"
"233,483458100",Interrupt,"0,003600"
"233,483463200",DPC,"0,016500"
"233,964458500",Interrupt,"0,004200"
"233,964463900",DPC,"0,028100"
"233,983458300",Interrupt,"0,002500"
"233,983461900",DPC,"0,013000"
"234,464459100",Interrupt,"0,004100"
"234,464464500",DPC,"0,029200"
"234,483493400",Interrupt,"0,003000"
"234,483522700",DPC,"0,021700"
"234,964459800",Interrupt,"0,004400"
"234,964465400",DPC,"0,028000"
"234,983459400",Interrupt,"0,002600"
"234,983463300",DPC,"0,013100"
"235,464460100",Interrupt,"0,004300"
"235,464465600",DPC,"0,037600"
"235,483461200",Interrupt,"0,003500"
"235,483465900",DPC,"0,028500"
"235,964460500",Interrupt,"0,004300"
"235,964466000",DPC,"0,028400"
"235,983460200",Interrupt,"0,003300"
"235,983464800",DPC,"0,018400"
"236,464461100",Interrupt,"0,004500"
"236,464466800",DPC,"0,028900"
"236,483460900",Interrupt,"0,003200"
"236,483465300",DPC,"0,019700"
"236,964461500",Interrupt,"0,004200"
"236,964466900",DPC,"0,028700"
"236,983461000",Interrupt,"0,003000"
"236,983468800",DPC,"0,013600"
"237,464461900",Interrupt,"0,004800"
"237,464468000",DPC,"0,029900"
"237,483461900",Interrupt,"0,003300"
"237,483466400",DPC,"0,014300"
"237,964462400",Interrupt,"0,004000"
"237,964467600",DPC,"0,028500"
"237,983462300",Interrupt,"0,002900"
"237,983466400",DPC,"0,012500"
"238,464463000",Interrupt,"0,004200"
"238,464468400",DPC,"0,028300"
"238,483462800",Interrupt,"0,002800"
"238,483466800",DPC,"0,013800"
"238,964463400",Interrupt,"0,004300"
"238,964483600",DPC,"0,021500"
"238,983463300",Interrupt,"0,003000"
"238,983467500",DPC,"0,012500"
"239,464464000",Interrupt,"0,004500"
"239,464469900",DPC,"0,028800"
"239,483463700",Interrupt,"0,003300"
"239,483468200",DPC,"0,014000"
"239,964464400",Interrupt,"0,003900"
"239,964469500",DPC,"0,028200"
"239,983464300",Interrupt,"0,003100"
"239,983468500",DPC,"0,014000"
"240,464464900",Interrupt,"0,004300"
"240,464470500",DPC,"0,028900"
"240,483464900",Interrupt,"0,003300"
"240,483469300",DPC,"0,017800"
"240,964465400",Interrupt,"0,004300"
"240,964470900",DPC,"0,029300"
"240,983465200",Interrupt,"0,002900"
"240,983469200",DPC,"0,013700"
"241,464465900",Interrupt,"0,004600"
"241,464471600",DPC,"0,029200"
"241,483465800",Interrupt,"0,003100"
"241,483470100",DPC,"0,014900"
"241,964466400",Interrupt,"0,004200"
"241,964471700",DPC,"0,028400"
"241,983467200",Interrupt,"0,003000"
"241,983471400",DPC,"0,014600"
"242,464467300",Interrupt,"0,004200"
"242,464472700",DPC,
"242,483466900",Interrupt,"0,003200"
"242,483471300",DPC,"0,017300"
"242,964467300",Interrupt,"0,004200"
"242,964472700",DPC,"0,029000"
"242,983467300",Interrupt,"0,003200"
"242,983471700",DPC,"0,013800"
"243,464467600",Interrupt,"0,004600"
"243,464473300",DPC,"0,029500"
"243,483467700",Interrupt,"0,003300"
"243,483472100",DPC,"0,015700"
"243,964468200",Interrupt,"0,004100"
"243,964473500",DPC,"0,028000"
"243,983469900",Interrupt,"0,005500"
"243,983992800",DPC,"0,014800"
"244,464465500",Interrupt,"0,004500"
"244,464471200",DPC,"0,033400"
"244,483468700",Interrupt,"0,002800"
"244,483472800",DPC,"0,013700"
"244,964469200",Interrupt,"0,003900"
"244,964474300",DPC,"0,028500"
"244,983469100",Interrupt,"0,002500"
"244,983472800",DPC,
"245,464469700",Interrupt,"0,004300"
"245,464475200",DPC,"0,029300"
"245,483469600",Interrupt,"0,003200"
"245,483474000",DPC,"0,013400"
"245,964486400",Interrupt,"0,005300"
"245,964509300",DPC,"0,028500"
"245,983476500",Interrupt,"0,004100"
"245,983500000",DPC,"0,014200"
"246,464470900",Interrupt,"0,004900"
"246,464477000",DPC,"0,028100"
"246,483470400",Interrupt,"0,003100"
"246,483474700",DPC,"0,015800"
"246,964471100",Interrupt,"0,004200"
"246,964476500",DPC,"0,028200"
"246,983470900",Interrupt,"0,002800"
"246,983474900",DPC,"0,014000"
"247,464471700",Interrupt,"0,004700"
"247,464477700",DPC,"0,028800"
"247,483471300",Interrupt,"0,003400"
"247,483475900",DPC,"0,015800"
"247,964472100",Interrupt,"0,004100"
"247,964477300",DPC,"0,028200"
"247,983472000",Interrupt,"0,002600"
"247,983475800",DPC,"0,013600"
"248,464472800",Interrupt,"0,004000"
"248,464478000",DPC,"0,029000"
"248,483473300",Interrupt,"0,002600"
"248,483477000",DPC,"0,012100"
"248,964473100",Interrupt,"0,003800"
"248,964478100",DPC,
"248,983473000",Interrupt,"0,002800"
"248,983477000",DPC,
"249,464487300",Interrupt,"0,004700"
"249,464531200",DPC,"0,029300"
"249,483473500",Interrupt,"0,002700"
"249,483477400",DPC,"0,012900"
"249,964473800",Interrupt,"0,003900"
"249,964478800",DPC,
"249,983488700",Interrupt,"0,002600"
"249,983512700",DPC,"0,013400"
"250,464474700",Interrupt,"0,004100"
"250,464479900",DPC,"0,029500"
"250,483474300",Interrupt,"0,002600"
"250,483478100",DPC,"0,013600"
"250,964476100",Interrupt,"0,004200"
"250,964481500",DPC,"0,027800"
"250,983474600",Interrupt,"0,002600"
"250,983478400",DPC,"0,013200"
"251,464475500",Interrupt,"0,004300"
"251,464481000",DPC,
"251,483508400",Interrupt,"0,003700"
"251,483529800",DPC,"0,018600"
"251,964475900",Interrupt,"0,004300"
"251,964481400",DPC,"0,028900"
"251,983475700",Interrupt,"0,002800"
"251,983479700",DPC,"0,013400"
"252,464476300",Interrupt,"0,004200"
"252,464481700",DPC,"0,029500"
"252,483476300",Interrupt,"0,002800"
"252,483480300",DPC,"0,014100"
"252,964476800",Interrupt,"0,004000"
"252,964482000",DPC,"0,028400"
"252,983483900",Interrupt,"0,002300"
"252,983542800",DPC,"0,017400"
"253,464477100",Interrupt,"0,006700"
"253,464498400",DPC,"0,025600"
"253,483477000",Interrupt,"0,002800"
"253,483480900",DPC,"0,013700"
"253,964477900",Interrupt,"0,006500"
"253,964495900",DPC,"0,036500"
"253,983477400",Interrupt,"0,003400"
"253,983484300",DPC,
"254,464478400",Interrupt,"0,004500"
"254,464484000",DPC,"0,029200"
"254,483478200",Interrupt,"0,002800"
"254,483482100",DPC,"0,015000"
"254,964478600",Interrupt,"0,004100"
"254,964483800",DPC,"0,029000"
"254,983478600",Interrupt,"0,003200"
"254,983483000",DPC,"0,028900"
"255,464479600",Interrupt,"0,004500"
"255,464485300",DPC,"0,028800"
"255,483479200",Interrupt,"0,003600"
"255,483484100",DPC,
"255,964479700",Interrupt,"0,004400"
"255,964485200",DPC,"0,028900"
"255,983480100",Interrupt,"0,003500"
"255,983490600",DPC,
"256,464480600",Interrupt,"0,004500"
"256,464486300",DPC,"0,028800"
"256,483480000",Interrupt,"0,002800"
"256,483484000",DPC,
"256,964480700",Interrupt,"0,004500"
"256,964486400",DPC,"0,029100"
"256,983480300",Interrupt,"0,003900"
"256,983485500",DPC,"0,029800"
"257,464496000",Interrupt,"0,004900"
"257,464508700",DPC,
"257,483480900",Interrupt,"0,004600"
"257,483489700",DPC,"0,024500"
"257,964481600",Interrupt,"0,004700"
"257,964487500",DPC,"0,029100"
"257,983481500",Interrupt,"0,003800"
"257,983486500",DPC,"0,028300"
"258,464482400",Interrupt,"0,004500"
"258,464488100",DPC,"0,028900"
"258,483481700",Interrupt,"0,002500"
"258,483486800",DPC,"0,015500"
"258,964482600",Interrupt,"0,004400"
"258,964488200",DPC,"0,027900"
"258,983482300",Interrupt,"0,003200"
"258,983486700",DPC,
"259,464483200",Interrupt,"0,004600"
"259,464489000",DPC,
"259,483489100",Interrupt,"0,002700"
"259,483498200",DPC,"0,018800"
"259,964488600",Interrupt,"0,004400"
"259,964522500",DPC,"0,037700"
"259,983483700",Interrupt,"0,003200"
"259,983488100",DPC,
"260,464484000",Interrupt,"0,004500"
"260,464489600",DPC,"0,029200"
"260,483483700",Interrupt,"0,002700"
"260,483490600",DPC,"0,013400"
"260,964484500",Interrupt,"0,004100"
"260,964489900",DPC,"0,028400"
"260,983484500",Interrupt,"0,003500"
"260,983489200",DPC,"0,015400"
"261,464485100",Interrupt,"0,004700"
"261,464491000",DPC,
"261,483485000",Interrupt,"0,003100"
"261,483489200",DPC,"0,014200"
"261,964485300",Interrupt,"0,004400"
"261,964490800",DPC,"0,028200"
"261,983485300",Interrupt,"0,003000"
"261,983489500",DPC,"0,016000"
"262,464486000",Interrupt,"0,004500"
"262,464491700",DPC,
"262,483485800",Interrupt,"0,002800"
"262,483489800",DPC,"0,016500"
"262,964486800",Interrupt,"0,004600"
"262,964492600",DPC,"0,028700"
"262,983486400",Interrupt,"0,002700"
"262,983490300",DPC,
"263,464486900",Interrupt,"0,004600"
"263,464492700",DPC,
"263,483487100",Interrupt,"0,005200"
"263,483493600",DPC,"0,026500"
"263,964488500",Interrupt,"0,004600"
"263,964494300",DPC,
"263,983487500",Interrupt,"0,003300"
"263,983492000",DPC,"0,016100"
"264,464488100",Interrupt,"0,004400"
"264,464493800",DPC,"0,029000"
"264,483497100",Interrupt,"0,003000"
"264,483521700",DPC,"0,015500"
"264,964488400",Interrupt,"0,004300"
"264,964493900",DPC,"0,028300"
"264,983488300",Interrupt,"0,003000"
"264,983492600",DPC,
"265,464488900",Interrupt,"0,004600"
"265,464494700",DPC,"0,029300"
"265,483488800",Interrupt,"0,003200"
"265,483493100",DPC,"0,017800"
"265,964489400",Interrupt,"0,004600"
"265,964495300",DPC,"0,027900"
"265,983490500",Interrupt,"0,004800"
"265,983496500",DPC,
"266,464490300",Interrupt,"0,004300"
"266,464495700",DPC,"0,028800"
"266,483489700",Interrupt,"0,002800"
"266,483493700",DPC,"0,016700"
"266,964490400",Interrupt,"0,004500"
"266,964496100",DPC,"0,028400"
"266,983490200",Interrupt,"0,002800"
"266,983494200",DPC,"0,014200"
"267,464490800",Interrupt,"0,004500"
"267,464496500",DPC,
"267,483490700",Interrupt,"0,003400"
"267,483495200",DPC,"0,016400"
"267,964491200",Interrupt,"0,004300"
"267,964496600",DPC,"0,028200"
"267,983491100",Interrupt,"0,002700"
"267,983495000",DPC,"0,014800"
"268,464491800",Interrupt,"0,004100"
"268,464497200",DPC,"0,029500"
"268,483491600",Interrupt,"0,002700"
"268,483495500",DPC,"0,019000"
"268,964492400",Interrupt,"0,004100"
"268,964497700",DPC,"0,028000"
"268,983492400",Interrupt,"0,004300"
"268,983498200",DPC,"0,028500"
"269,464492600",Interrupt,"0,004600"
"269,464498300",DPC,"0,029300"
"269,483492800",Interrupt,"0,004400"
"269,483498500",DPC,"0,028800"
"269,964493200",Interrupt,"0,004000"
"269,964498400",DPC,"0,028400"
"269,983493200",Interrupt,"0,003100"
"269,983497500",DPC,"0,016600"
"270,464503200",Interrupt,"0,003900"
"270,464532800",DPC,"0,024500"
"270,483521700",Interrupt,"0,004800"
"270,483543100",DPC,"0,023100"
"270,964494200",Interrupt,"0,004500"
"270,964500000",DPC,"0,028800"
"270,983494000",Interrupt,"0,004400"
"270,983499600",DPC,"0,016300"
"271,464494600",Interrupt,"0,004900"
"271,464500700",DPC,"0,028900"
"271,483494600",Interrupt,"0,003100"
"271,483498900",DPC,
"271,964494700",Interrupt,"0,005100"
"271,964504300",DPC,"0,025600"
"271,983495000",Interrupt,"0,003300"
"271,983499500",DPC,"0,015500"
"272,464495700",Interrupt,"0,004100"
"272,464516400",DPC,"0,025400"
"272,483496800",Interrupt,"0,003400"
"272,483501600",DPC,"0,028200"
"272,964496100",Interrupt,"0,004300"
"272,964501600",DPC,"0,029200"
"272,983495700",Interrupt,"0,002800"
"272,983499700",DPC,"0,014000"
"273,464496600",Interrupt,"0,004200"
"273,464502000",DPC,
"273,483496300",Interrupt,"0,002800"
"273,483500300",DPC,"0,013300"
"273,964497000",Interrupt,"0,005300"
"273,964503700",DPC,"0,033000"
"273,983496900",Interrupt,"0,002800"
"273,983500900",DPC,"0,012700"
"274,464498100",Interrupt,"0,006500"
"274,464506200",DPC,"0,025900"
"274,483497100",Interrupt,"0,002700"
"274,483501000",DPC,"0,013600"
"274,964498000",Interrupt,"0,004400"
"274,964503600",DPC,"0,028500"
"274,983497800",Interrupt,"0,003400"
"274,983502400",DPC,"0,015900"
"275,464498100",Interrupt,"0,006000"
"275,464505600",DPC,
"275,483498400",Interrupt,"0,003100"
"275,483502700",DPC,
"275,964499100",Interrupt,"0,004500"
"275,964504900",DPC,"0,028800"
"275,983498800",Interrupt,"0,002700"
"275,983502700",DPC,"0,014100"
"276,464499400",Interrupt,"0,004600"
"276,464505200",DPC,"0,028800"
"276,483499200",Interrupt,"0,003000"
"276,483503400",DPC,"0,015100"
"276,964500000",Interrupt,"0,004400"
"276,964505700",DPC,"0,028700"
"276,983499600",Interrupt,"0,002600"
"276,983507200",DPC,"0,014700"
"277,464514200",Interrupt,"0,004000"
"277,464525700",DPC,"0,025500"
"277,483505900",Interrupt,"0,004200"
"277,483520300",DPC,"0,016300"
"277,964501000",Interrupt,"0,004200"
"277,964506400",DPC,
"277,983500700",Interrupt,"0,002800"
"277,983504700",DPC,"0,014300"
"278,464501700",Interrupt,"0,004400"
"278,464507400",DPC,"0,028800"
"278,483507100",Interrupt,"0,004000"
"278,483518300",DPC,"0,017000"
"278,964501600",Interrupt,"0,005400"
"278,964509100",DPC,
"278,983502900",Interrupt,"0,002700"
"278,983506700",DPC,"0,014600"
"279,464502400",Interrupt,"0,004800"
"279,464508400",DPC,"0,028200"
"279,483502200",Interrupt,"0,003200"
"279,483506600",DPC,"0,014900"
"279,964504000",Interrupt,"0,004400"
"279,964531400",DPC,"0,024500"
"279,983502800",Interrupt,"0,003000"
